X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X170,X171,X172,X173,X174,X175,X176,X177,X178,X179,X180,X181,X182,X183,X184,X185,X186,X187,X188,X189,X190,X191,X192,X193,X194,X195,X196,X197,X198,X199,X200,X201,X202,X203,X204,X205,X206,X207,X208,X209
0,-9,-14,-14,-17,-16,-16,-17,-14,-16,-14,-16,-14,-17,-12,-12,-19,-17,-14,-16,-16,-14,-19,-14,-14,-16,-14,-16,-22,-17,-20,-16,-17,-16,-12,-14,-14,-12,-12,-14,-14,-11,-12,-11,-8,-4,-3,4,8,14,22,36,43,40,43,48,49,57,75,84,100,120,132,161,161,153,177,203,248,289,313,360,409,462,517,563,608,667,747,815,871,922,976,1039,1093,1125,1157,1191,1220,1249,1271,1292,1301,1309,1313,1318,1303,1284,1258,1233,1209,1173,1143,1092,1032,973,908,813,723,677,626,586,514,429,358,309,269,219,169,115,72,36,1,-16,-12,-3,-24,-32,-40,-41,-12,-1,-4,-4,-11,-16,-9,-9,-54,-64,-72,-56,-25,8,-20,-40,-33,-17,-25,-22,-16,-41,-59,-72,-27,-6,-22,-40,-59,-52,-43,-38,-41,-41,-46,-52,-56,-56,-54,-44,-35,-36,-38,-36,-24,-20,-20,-20,-19,-17,-17,-25,-22,-9,-12,-14,-12,-17,-20,-17,-11,-16,-14,-16,-24,-24,-24,-22,-19,-17,-22,-24,-24,-25,-30,-28,-22,-16,-12
1,-9,-16,-17,-16,-19,-17,-14,-16,-16,-16,-16,-16,-16,-14,-14,-19,-17,-19,-19,-17,-17,-14,-16,-14,-19,-19,-17,-19,-22,-20,-20,-17,-20,-22,-17,-16,-14,-14,-14,-11,-14,-9,-8,-8,-8,-6,3,9,14,22,33,40,36,48,48,52,60,72,84,102,120,140,169,164,155,174,209,251,297,326,366,413,469,531,570,621,679,749,815,874,935,994,1060,1105,1138,1169,1201,1231,1260,1285,1298,1306,1316,1318,1313,1306,1287,1266,1241,1213,1181,1151,1106,1048,994,927,837,751,688,635,579,501,432,377,326,281,225,172,120,76,43,3,-11,-11,-8,-32,-36,-33,-36,-24,0,-9,-8,-1,-4,-12,-3,-54,-91,-64,-46,-19,8,-22,-48,-43,-22,-12,-32,-32,-30,-54,-48,-25,-12,-25,-52,-44,-49,-56,-51,-36,-35,-33,-38,-56,-57,-48,-40,-38,-40,-38,-38,-36,-22,-24,-32,-20,-22,-17,-19,-24,-25,-14,-8,0,-6,-24,-24,-24,-20,-19,-14,-14,-17,-20,-24,-28,-28,-25,-22,-25,-28,-28,-30,-32,-22,-16
0,-11,-12,-12,-11,-14,-16,-17,-17,-14,-16,-17,-19,-17,-20,-16,-14,-19,-14,-17,-17,-19,-19,-19,-14,-19,-17,-22,-20,-19,-20,-22,-17,-22,-19,-19,-20,-17,-19,-17,-14,-14,-16,-12,-9,-9,-6,3,6,11,24,36,35,35,41,43,49,59,68,80,102,116,142,169,152,148,174,209,261,293,321,369,419,475,531,578,622,693,773,826,875,928,981,1050,1104,1141,1177,1205,1236,1263,1297,1313,1317,1325,1325,1324,1311,1290,1274,1255,1225,1188,1143,1095,1040,984,916,805,731,688,679,592,512,427,366,320,280,225,161,112,70,46,9,-4,-8,-12,-32,-36,-33,-38,-12,-8,-14,-8,-1,-9,-12,-19,-67,-68,-51,-40,-11,8,-19,-43,-41,-30,-17,-30,-48,-49,-46,-25,-19,-11,-30,-54,-49,-52,-49,-40,-35,-40,-44,-51,-52,-49,-40,-44,-38,-40,-36,-36,-17,-20,-28,-20,-24,-16,-20,-25,-20,-11,-4,-9,-16,-25,-25,-19,-19,-20,-16,-20,-27,-27,-24,-25,-20,-24,-30,-32,-30,-30,-27,-20,-11,-11,-20
1,-11,-12,-12,-14,-14,-20,-19,-17,-16,-14,-14,-17,-16,-16,-16,-17,-16,-16,-16,-17,-17,-22,-22,-19,-17,-17,-19,-19,-20,-22,-19,-20,-19,-19,-16,-17,-16,-17,-17,-11,-14,-12,-11,-11,-9,-4,1,4,9,22,33,43,38,43,46,43,54,70,81,96,113,126,153,164,153,163,197,238,288,320,355,403,454,510,562,608,663,739,805,860,922,981,1050,1101,1134,1164,1199,1231,1257,1281,1297,1305,1311,1314,1313,1306,1287,1258,1231,1199,1172,1143,1098,1037,978,925,856,760,685,621,575,520,450,374,320,265,225,185,132,81,43,9,-11,-14,-4,-27,-28,-38,-40,-11,3,-1,-6,-16,-24,-12,-4,-33,-59,-67,-64,-38,-9,-3,-24,-36,-30,-16,-12,-27,-48,-56,-56,-38,-25,-6,-27,-44,-49,-51,-46,-41,-32,-33,-41,-49,-56,-59,-38,-30,-32,-40,-32,-32,-25,-20,-32,-17,-25,-17,-16,-20,-16,-12,-12,-6,-6,-12,-16,-24,-22,-17,-19,-17,-17,-16,-19,-24,-28,-36,-35,-22,-20,-25,-30,-33,-38,-35
3,-8,-12,-16,-19,-17,-16,-16,-17,-17,-19,-14,-16,-16,-12,-16,-17,-16,-14,-16,-16,-12,-16,-16,-16,-12,-12,-17,-20,-17,-20,-19,-17,-17,-14,-14,-12,-14,-17,-16,-14,-11,-9,-8,-8,-3,3,8,11,14,27,40,44,44,46,51,52,60,75,83,99,120,136,171,169,157,171,203,248,294,320,362,405,464,525,570,621,677,751,813,871,934,991,1059,1107,1139,1172,1208,1235,1265,1291,1307,1312,1316,1316,1316,1308,1289,1265,1240,1212,1177,1147,1100,1039,985,930,852,745,676,616,578,523,450,368,322,278,232,189,134,78,38,8,-12,-12,-6,-28,-32,-38,-46,-12,0,-6,-6,-6,-12,-14,-12,-60,-76,-65,-49,-32,1,-14,-38,-49,-25,-19,-40,-28,-33,-46,-57,-38,-12,-19,-36,-49,-67,-57,-40,-25,-30,-38,-46,-64,-59,-49,-38,-35,-36,-41,-35,-28,-19,-27,-28,-24,-16,-14,-14,-19,-17,-14,-9,-3,-16,-22,-17,-14,-16,-19,-17,-19,-19,-25,-28,-27,-27,-27,-17,-24,-24,-27,-35,-28,-25,-14
-1,-9,-12,-16,-19,-19,-17,-14,-16,-14,-12,-14,-12,-12,-16,-16,-17,-16,-19,-22,-19,-22,-17,-16,-16,-17,-20,-24,-19,-19,-19,-20,-20,-19,-16,-14,-14,-14,-9,-11,-11,-9,-11,-8,-6,-4,-3,0,4,14,32,46,52,46,52,49,52,75,89,104,121,136,160,163,147,168,201,238,275,291,312,360,424,487,535,565,599,666,741,791,844,900,958,1024,1062,1094,1128,1160,1197,1224,1238,1246,1256,1266,1264,1261,1241,1221,1198,1171,1142,1113,1081,1038,979,927,858,766,684,642,586,543,469,387,325,286,245,198,147,94,52,24,-4,-17,-14,-17,-25,-30,-44,-22,-6,-16,-8,-1,-20,-17,-1,-14,-72,-56,-60,-49,-16,1,-19,-30,-17,-14,-32,-30,-35,-43,-62,-38,-17,-16,-35,-49,-56,-54,-46,-36,-44,-48,-51,-56,-51,-51,-48,-38,-35,-35,-32,-30,-16,-27,-27,-27,-17,-12,-19,-19,-19,-14,-16,-19,-19,-16,-17,-17,-19,-17,-17,-16,-16,-14,-16,-17,-25,-27,-25,-25,-22,-22,-25,-30,-35,-33,-30
0,-9,-14,-12,-14,-14,-16,-19,-16,-14,-12,-14,-14,-19,-19,-19,-17,-14,-22,-24,-20,-20,-20,-19,-25,-17,-19,-20,-19,-19,-16,-17,-14,-17,-14,-20,-17,-16,-12,-12,-12,-11,-11,-9,-8,-6,-6,0,8,17,30,41,46,52,52,51,59,70,88,104,115,134,168,168,153,169,200,243,272,290,320,365,429,493,540,568,607,677,756,807,858,924,987,1054,1092,1123,1153,1182,1219,1248,1257,1269,1285,1290,1288,1283,1264,1249,1233,1209,1179,1142,1112,1064,1004,943,874,788,711,660,608,557,477,397,344,302,262,213,163,100,49,27,-6,-17,-8,-17,-30,-33,-51,-27,-1,-11,-8,-4,-20,-19,-1,-32,-64,-56,-62,-48,-9,-6,-22,-35,-20,-12,-28,-30,-32,-46,-60,-48,-12,-12,-32,-41,-54,-59,-59,-44,-41,-38,-30,-35,-52,-57,-54,-46,-36,-35,-40,-27,-28,-22,-28,-35,-20,-20,-9,-8,-19,-20,-22,-24,-11,-9,-17,-17,-22,-24,-20,-16,-20,-17,-14,-17,-24,-28,-32,-25,-24,-19,-22,-30,-38,-36,-32
-1,-9,-11,-9,-11,-12,-16,-14,-17,-14,-14,-14,-14,-14,-16,-14,-12,-16,-12,-14,-17,-19,-17,-16,-14,-16,-17,-16,-19,-17,-14,-16,-14,-12,-14,-16,-14,-14,-11,-12,-8,-8,-8,-3,0,0,-1,1,4,20,33,44,51,54,54,51,62,76,91,112,129,145,174,168,157,174,203,249,278,293,325,373,435,495,536,563,608,682,741,786,844,916,980,1035,1070,1103,1147,1182,1214,1236,1249,1262,1276,1283,1284,1278,1257,1240,1222,1195,1169,1140,1111,1062,999,940,870,781,704,660,612,567,498,422,349,298,253,203,158,107,52,19,-14,-17,-3,-14,-27,-33,-51,-41,0,-3,-14,1,-17,-27,-8,-43,-72,-48,-54,-54,-3,3,-17,-32,-20,-11,-33,-36,-46,-57,-44,-27,-17,-22,-43,-48,-51,-52,-44,-36,-38,-33,-36,-48,-49,-49,-44,-43,-35,-40,-35,-24,-17,-24,-32,-25,-20,-16,-14,-17,-20,-17,-16,-8,-11,-14,-22,-14,-12,-14,-12,-12,-6,-12,-16,-17,-19,-19,-22,-25,-22,-20,-22,-25,-27,-27,-24
1,-11,-11,-17,-17,-16,-14,-17,-14,-17,-14,-16,-17,-19,-14,-14,-16,-20,-20,-20,-20,-20,-16,-16,-17,-16,-19,-20,-20,-17,-17,-19,-19,-17,-20,-20,-17,-12,-14,-12,-11,-11,-9,-9,-8,-9,-3,3,6,14,27,46,49,46,52,52,60,67,91,105,124,134,168,171,160,166,197,240,274,294,317,366,426,485,538,568,602,671,748,801,865,934,991,1048,1078,1107,1144,1177,1213,1235,1254,1265,1277,1286,1290,1286,1269,1246,1224,1200,1166,1139,1112,1065,1011,945,873,783,713,660,612,559,483,411,354,312,267,213,157,102,56,24,-11,-16,-6,-16,-24,-27,-51,-32,-1,-14,-16,8,-6,-27,-11,-22,-75,-52,-56,-51,-4,0,-20,-36,-22,-17,-16,-25,-40,-43,-48,-36,-16,-11,-33,-49,-44,-52,-48,-41,-33,-32,-38,-35,-48,-49,-56,-41,-35,-41,-38,-27,-22,-27,-30,-27,-25,-19,-17,-14,-14,-17,-14,-12,-11,-12,-12,-16,-19,-12,-16,-19,-17,-16,-12,-17,-19,-20,-25,-20,-20,-19,-24,-32,-36,-38,-35
1,-11,-16,-17,-17,-12,-14,-16,-17,-12,-16,-14,-14,-14,-20,-20,-16,-17,-16,-16,-16,-20,-17,-17,-16,-17,-17,-17,-22,-24,-20,-20,-17,-17,-17,-19,-17,-17,-16,-16,-14,-11,-11,-8,-8,-6,-4,0,6,14,30,44,44,46,48,49,56,73,89,99,120,134,166,169,155,169,196,238,272,288,323,369,429,483,534,557,605,672,741,794,853,917,975,1032,1071,1106,1138,1172,1202,1236,1253,1268,1279,1285,1285,1277,1257,1241,1223,1201,1175,1140,1105,1056,996,941,872,786,698,650,602,560,498,417,333,294,253,206,164,110,56,22,-6,-19,-9,-11,-28,-38,-51,-32,-6,-12,-6,-1,-20,-30,-8,-11,-70,-56,-65,-51,-24,-4,-20,-30,-24,-14,-27,-38,-38,-46,-52,-51,-14,-11,-33,-40,-56,-64,-49,-32,-30,-36,-46,-59,-65,-56,-51,-46,-38,-30,-38,-33,-14,-24,-30,-27,-19,-8,-9,-20,-27,-20,-11,-9,-12,-17,-22,-17,-20,-19,-20,-12,-12,-16,-20,-19,-24,-25,-28,-24,-25,-24,-27,-32,-35,-32,-30
-1,-12,-12,-11,-12,-12,-16,-19,-14,-17,-16,-16,-14,-16,-14,-19,-17,-20,-19,-19,-24,-14,-19,-17,-24,-20,-20,-19,-22,-22,-19,-16,-20,-19,-17,-19,-17,-17,-17,-16,-14,-8,-8,-9,-8,-6,-8,0,8,16,28,40,43,46,49,51,57,76,88,107,116,129,163,160,149,166,192,237,272,290,323,373,429,487,532,562,605,682,737,796,860,932,995,1044,1076,1112,1148,1182,1219,1240,1246,1265,1283,1289,1297,1294,1272,1254,1233,1209,1184,1153,1121,1062,1001,939,870,782,706,663,615,570,496,418,342,296,259,206,152,97,49,19,-6,-16,-6,-16,-24,-32,-43,-12,-8,-12,0,1,-19,-11,-4,-54,-73,-48,-44,-41,-6,-1,-22,-38,-22,-19,-38,-40,-43,-43,-43,-20,-12,-30,-65,-54,-49,-49,-33,-36,-46,-43,-48,-49,-48,-46,-40,-32,-36,-35,-40,-22,-19,-25,-28,-25,-19,-17,-17,-20,-22,-19,-16,-17,-17,-19,-19,-17,-17,-20,-19,-14,-16,-19,-22,-25,-27,-35,-28,-30,-25,-30,-30,-28,-28,-32,-20
4,-9,-16,-14,-19,-14,-17,-17,-17,-14,-14,-14,-16,-20,-19,-19,-16,-16,-16,-20,-20,-19,-22,-22,-22,-22,-20,-22,-20,-16,-19,-19,-16,-14,-17,-16,-16,-16,-14,-12,-9,-9,-9,-9,-6,-3,-3,-1,9,16,32,40,43,49,52,51,60,76,92,105,118,134,171,169,153,168,197,241,280,294,328,368,421,485,541,565,600,660,733,789,849,914,980,1038,1075,1107,1142,1176,1212,1243,1256,1267,1281,1291,1293,1286,1270,1248,1227,1204,1174,1143,1110,1065,1004,946,870,781,709,660,610,567,488,411,350,301,259,208,160,104,52,24,-14,-17,-3,-22,-28,-27,-49,-41,1,-8,-14,1,-3,-24,-9,-17,-73,-60,-56,-41,-3,1,-25,-41,-14,-11,-30,-32,-43,-44,-59,-30,-11,-24,-44,-46,-54,-57,-48,-41,-44,-40,-40,-54,-54,-52,-44,-38,-41,-40,-41,-27,-28,-24,-32,-32,-19,-24,-16,-17,-20,-22,-19,-17,-17,-17,-20,-22,-20,-17,-14,-17,-16,-14,-17,-25,-30,-35,-32,-25,-17,-19,-25,-30,-30,-28,-22
-3,-11,-20,-16,-19,-17,-16,-17,-17,-14,-16,-14,-12,-16,-19,-14,-14,-16,-16,-16,-19,-17,-20,-17,-19,-19,-17,-20,-22,-19,-19,-19,-17,-17,-19,-19,-17,-17,-12,-14,-11,-11,-9,-11,-6,-6,-4,0,6,14,27,40,44,49,52,52,59,73,84,102,121,134,164,164,152,161,187,238,273,291,318,361,419,482,525,554,589,658,728,784,840,909,968,1024,1055,1084,1117,1153,1196,1221,1234,1244,1257,1270,1270,1268,1250,1223,1199,1177,1153,1125,1097,1052,994,932,855,752,682,639,594,546,464,384,315,281,251,195,139,88,48,25,-8,-16,-11,-20,-25,-38,-32,-8,-14,-14,-3,1,-19,-9,-12,-46,-75,-49,-44,-40,-8,-8,-25,-36,-32,-40,-35,-43,-38,-38,-44,-24,-14,-35,-59,-62,-54,-43,-30,-32,-44,-51,-56,-49,-52,-49,-43,-33,-32,-36,-41,-19,-16,-33,-30,-16,-12,-16,-27,-28,-20,-12,-19,-17,-20,-22,-17,-27,-22,-20,-14,-14,-19,-14,-17,-17,-27,-30,-27,-30,-30,-36,-33,-28,-25,-24,-24
-4,-12,-16,-16,-12,-16,-19,-19,-17,-22,-17,-16,-17,-17,-17,-19,-19,-19,-19,-17,-19,-17,-19,-17,-19,-19,-16,-20,-20,-17,-19,-19,-20,-17,-16,-14,-14,-19,-17,-16,-11,-9,-11,-8,-9,-3,1,4,9,19,30,40,41,46,54,54,60,75,84,102,118,132,171,168,160,174,198,245,278,298,328,373,430,493,543,573,616,695,757,809,871,945,1010,1059,1091,1119,1156,1195,1228,1251,1265,1275,1292,1300,1300,1296,1275,1254,1233,1209,1185,1158,1123,1071,1015,956,889,786,698,653,605,560,483,394,333,290,256,213,147,89,49,17,-12,-16,-11,-17,-24,-35,-48,-16,-6,-9,-9,-1,-17,-22,-8,-33,-78,-60,-52,-49,-6,1,-25,-44,-22,-20,-36,-32,-35,-52,-67,-27,-9,-24,-43,-56,-60,-57,-38,-35,-44,-46,-56,-59,-56,-49,-48,-36,-35,-33,-40,-20,-22,-30,-27,-25,-14,-22,-19,-27,-25,-16,-16,-14,-19,-25,-24,-17,-14,-12,-12,-14,-17,-22,-30,-35,-30,-30,-22,-24,-25,-27,-27,-27,-24,-20,-22
0,-9,-12,-14,-11,-11,-9,-12,-14,-12,-12,-11,-14,-14,-19,-16,-14,-16,-16,-16,-16,-14,-24,-14,-16,-14,-19,-20,-20,-16,-17,-16,-16,-14,-16,-14,-16,-16,-12,-12,-9,-9,-9,-8,-6,-8,-1,6,11,19,35,38,41,46,51,52,60,76,88,105,126,140,166,166,155,176,201,248,273,296,331,378,432,495,546,576,624,704,761,821,879,951,1009,1052,1086,1121,1156,1196,1235,1254,1264,1276,1292,1305,1309,1302,1286,1264,1248,1224,1198,1169,1127,1073,1009,950,878,781,711,674,628,583,509,424,352,302,261,214,153,91,44,11,-12,-12,-3,-19,-25,-33,-48,-25,0,-11,-11,3,-17,-22,-8,-22,-75,-59,-43,-51,-19,8,-16,-33,-30,-16,-30,-41,-44,-48,-49,-33,-9,-16,-44,-54,-56,-48,-40,-35,-40,-52,-52,-49,-48,-44,-43,-32,-32,-28,-35,-22,-9,-28,-25,-22,-12,-9,-19,-22,-17,-12,-12,-16,-16,-16,-17,-20,-14,-19,-14,-12,-14,-14,-12,-9,-17,-28,-32,-30,-24,-25,-30,-32,-30,-25,-22
3,-12,-16,-17,-17,-14,-16,-12,-14,-16,-16,-16,-17,-17,-17,-16,-17,-19,-16,-19,-19,-16,-20,-16,-16,-19,-22,-19,-20,-19,-19,-19,-19,-20,-19,-17,-16,-16,-16,-24,-12,-12,-11,-9,-6,-4,-4,0,3,11,28,40,43,51,49,49,56,73,88,108,124,137,169,161,157,171,200,251,277,293,315,362,424,485,530,555,597,677,743,788,841,894,959,1028,1063,1100,1131,1168,1208,1232,1248,1252,1270,1283,1284,1284,1264,1240,1219,1195,1169,1135,1103,1055,1001,945,871,780,688,645,597,559,491,413,331,291,253,206,155,97,62,33,4,-14,-12,-14,-17,-25,-43,-16,-6,-16,-8,1,-16,-16,-11,-17,-68,-49,-56,-49,-27,-8,-11,-33,-24,-17,-30,-41,-43,-38,-43,-40,-17,-20,-46,-48,-49,-46,-46,-40,-48,-48,-51,-51,-52,-49,-44,-33,-33,-35,-32,-35,-12,-19,-27,-19,-20,-9,-11,-16,-24,-28,-27,-20,-19,-17,-19,-20,-24,-19,-25,-25,-22,-27,-28,-24,-24,-19,-14,-22,-22,-22,-27,-25,-27,-28,-22
-3,-12,-17,-16,-17,-19,-16,-16,-17,-16,-14,-16,-16,-12,-14,-11,-17,-19,-16,-17,-20,-17,-20,-17,-19,-20,-17,-20,-20,-20,-22,-16,-16,-16,-16,-17,-12,-16,-12,-16,-11,-9,-6,-6,-4,-6,-6,3,9,19,32,41,41,44,46,48,59,76,88,108,120,134,163,164,160,179,200,237,272,291,329,379,442,498,541,573,627,703,755,813,879,952,1015,1058,1092,1127,1161,1194,1228,1250,1265,1279,1287,1300,1301,1300,1279,1252,1237,1215,1188,1156,1122,1071,1013,946,882,786,712,669,626,579,494,408,345,301,262,209,144,91,48,12,-14,-16,-3,-20,-28,-35,-46,-24,-4,-14,-11,-1,-17,-20,-8,-56,-75,-59,-51,-33,6,3,-25,-46,-32,-22,-25,-36,-40,-44,-51,-35,-4,-16,-44,-57,-51,-57,-43,-36,-44,-46,-43,-54,-60,-48,-41,-44,-36,-32,-28,-28,-16,-28,-30,-24,-14,-9,-19,-24,-25,-17,-17,-12,-16,-17,-19,-20,-14,-12,-11,-11,-14,-17,-19,-24,-27,-33,-30,-27,-24,-28,-30,-30,-30,-28,-25
1,-11,-16,-16,-16,-12,-12,-14,-12,-12,-16,-17,-11,-16,-16,-16,-17,-17,-20,-20,-20,-17,-20,-19,-19,-22,-17,-20,-19,-22,-20,-17,-16,-17,-16,-16,-16,-14,-14,-16,-14,-12,-8,-8,-3,-6,-8,-4,-1,4,17,30,40,49,51,52,52,60,72,88,102,116,128,160,163,161,177,203,248,291,314,354,399,461,522,564,604,653,730,804,850,895,940,1015,1080,1120,1150,1176,1206,1233,1261,1278,1286,1288,1290,1286,1283,1261,1235,1201,1177,1147,1120,1081,1028,967,903,822,741,679,613,565,496,432,366,318,267,219,176,123,81,43,3,-9,-14,-3,-28,-36,-36,-40,-27,-4,-6,-11,-14,-14,-22,-9,-19,-83,-75,-49,-33,-1,-11,-36,-41,-19,-16,-32,-41,-36,-57,-43,-33,-12,-24,-48,-54,-46,-46,-48,-36,-36,-38,-38,-54,-57,-48,-38,-35,-41,-40,-30,-28,-25,-28,-30,-27,-24,-19,-16,-14,-14,-17,-14,-11,-11,-11,-22,-20,-17,-19,-16,-19,-19,-17,-14,-17,-25,-24,-22,-20,-22,-19,-25,-30,-27,-27
0,-9,-12,-11,-11,-14,-11,-16,-16,-12,-14,-14,-12,-12,-14,-14,-17,-17,-16,-24,-19,-20,-19,-20,-22,-19,-16,-16,-20,-19,-16,-19,-19,-16,-14,-14,-17,-17,-16,-16,-14,-14,-11,-14,-12,-12,-9,-6,1,9,12,27,43,46,48,52,54,54,72,80,89,104,123,145,169,157,153,185,221,277,310,339,381,427,483,535,583,628,695,775,833,881,927,990,1049,1092,1116,1152,1179,1201,1222,1243,1254,1260,1259,1252,1244,1228,1196,1168,1140,1111,1083,1038,982,919,863,793,708,642,581,538,475,408,336,291,248,201,165,116,76,38,8,-11,-16,-8,-22,-30,-36,-41,-20,-4,-4,-6,-22,-27,-19,-8,-38,-73,-60,-62,-28,-1,-20,-30,-32,-24,-24,-22,-33,-44,-46,-48,-25,-12,-24,-44,-41,-49,-51,-54,-40,-43,-36,-40,-44,-49,-40,-35,-38,-36,-44,-28,-27,-27,-24,-22,-25,-30,-24,-30,-24,-12,-6,-9,-11,-19,-20,-14,-11,-14,-16,-17,-22,-24,-25,-19,-24,-28,-22,-20,-22,-24,-20,-27,-30,-30,-33
-1,-12,-16,-14,-14,-14,-12,-14,-12,-11,-12,-14,-14,-11,-9,-9,-12,-8,-12,-17,-17,-17,-19,-17,-16,-19,-19,-17,-19,-19,-17,-17,-17,-16,-16,-17,-11,-11,-12,-14,-14,-16,-16,-12,-8,-8,-4,-1,4,11,22,32,36,41,44,46,51,59,70,81,96,110,134,161,157,152,174,203,246,285,312,352,405,464,515,557,608,673,748,812,871,931,988,1052,1094,1116,1155,1189,1221,1249,1269,1283,1294,1306,1306,1299,1289,1270,1249,1230,1201,1169,1145,1092,1035,982,913,818,740,684,634,581,506,429,378,323,280,227,174,116,67,32,-1,-11,-3,-16,-33,-30,-36,-40,-4,0,-8,-6,-8,-16,-8,-11,-60,-84,-62,-43,-16,11,-17,-44,-46,-9,-9,-27,-33,-48,-62,-38,-16,-11,-36,-49,-44,-43,-51,-48,-38,-36,-32,-36,-56,-60,-43,-30,-33,-35,-43,-30,-30,-24,-22,-30,-20,-19,-12,-22,-16,-12,-12,-6,0,-12,-27,-20,-24,-17,-12,-14,-14,-17,-19,-25,-28,-28,-27,-24,-22,-20,-24,-30,-33,-25,-17
0,-12,-19,-22,-22,-19,-17,-22,-16,-16,-17,-16,-19,-22,-19,-17,-17,-19,-17,-20,-20,-16,-17,-17,-22,-22,-24,-22,-22,-22,-20,-22,-19,-19,-17,-16,-16,-12,-12,-16,-16,-14,-19,-14,-9,-9,-3,0,3,8,22,33,38,40,43,46,49,62,72,84,99,115,132,165,161,156,177,200,246,291,318,360,402,458,519,563,611,663,743,812,871,924,977,1046,1097,1130,1159,1191,1219,1249,1273,1289,1300,1307,1311,1307,1299,1276,1249,1230,1199,1166,1138,1092,1030,975,903,815,738,684,627,571,491,413,357,313,265,217,174,118,75,41,-6,-8,-8,-3,-28,-33,-36,-41,-12,4,-3,-4,-4,-17,-9,-1,-57,-68,-67,-46,-19,4,-17,-43,-38,-19,-20,-24,-22,-36,-60,-62,-40,-8,-19,-38,-51,-56,-52,-43,-35,-43,-38,-40,-54,-56,-48,-43,-36,-40,-40,-33,-25,-27,-27,-27,-20,-17,-19,-16,-20,-24,-25,-16,-9,-9,-16,-17,-17,-17,-20,-17,-17,-16,-19,-22,-27,-28,-27,-24,-22,-20,-27,-30,-33,-24,-14
0,-11,-12,-14,-16,-16,-14,-16,-14,-14,-11,-14,-12,-14,-16,-16,-17,-12,-16,-16,-14,-17,-19,-17,-16,-19,-16,-19,-17,-19,-19,-19,-16,-12,-12,-12,-14,-12,-16,-14,-14,-11,-14,-12,-12,-6,-3,4,8,12,22,36,36,41,46,51,51,62,72,83,104,115,136,174,161,156,174,201,257,301,325,368,408,461,523,575,623,682,757,816,877,935,996,1063,1111,1140,1170,1198,1223,1258,1281,1300,1310,1313,1314,1313,1303,1284,1262,1234,1210,1175,1146,1098,1031,981,927,845,728,669,615,571,520,446,368,310,264,221,180,131,73,33,4,-9,-11,-12,-28,-28,-41,-41,-9,0,-8,0,-9,-19,-12,-9,-57,-75,-60,-54,-35,-1,-14,-33,-44,-20,-16,-30,-25,-43,-54,-64,-33,-8,-16,-36,-49,-52,-54,-41,-32,-33,-38,-48,-56,-59,-48,-30,-25,-33,-44,-33,-27,-27,-28,-17,-16,-16,-24,-28,-24,-19,-12,-1,-8,-16,-20,-24,-16,-12,-14,-16,-19,-22,-27,-28,-24,-20,-17,-17,-24,-25,-27,-27,-22,-22,-20
-1,-14,-17,-17,-16,-16,-19,-19,-19,-19,-19,-20,-19,-17,-16,-16,-20,-19,-19,-20,-16,-16,-20,-16,-17,-20,-17,-19,-20,-25,-20,-22,-19,-20,-20,-19,-16,-14,-17,-14,-11,-12,-16,-11,-11,-9,-4,0,4,11,24,35,40,40,44,48,52,64,75,83,102,116,134,169,161,155,176,205,246,291,320,360,407,461,517,565,610,663,735,799,847,905,956,1025,1089,1128,1164,1195,1216,1245,1270,1291,1301,1306,1306,1302,1297,1275,1254,1230,1205,1171,1134,1081,1025,977,921,834,716,668,615,575,514,431,352,306,267,222,179,124,68,32,8,-9,-12,-1,-20,-27,-33,-48,-20,1,-6,-1,-6,-19,-14,-4,-30,-70,-65,-62,-28,-1,-8,-30,-41,-20,-11,-24,-24,-36,-54,-73,-46,-17,-9,-28,-48,-60,-51,-41,-33,-32,-40,-49,-60,-64,-51,-30,-25,-27,-38,-36,-28,-22,-24,-25,-14,-11,-14,-27,-30,-17,-20,-11,-4,-17,-22,-19,-20,-16,-12,-14,-19,-27,-28,-27,-22,-16,-20,-20,-20,-24,-32,-33,-27,-19,-9
